,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,cluster,cluster_predicted,dbscan_cluster
76880,No,Si,No,Si,Si,Si,0,1,3
76881,No,Si,No,No,Si,No,0,1,24
76882,No,Si,No,No,No,Si,1,1,1
76883,Si,Si,No,No,Si,Si,0,2,4
76884,No,Si,No,No,Si,No,0,1,24
76885,Si,Si,No,No,No,Si,1,2,0
76886,No,Si,No,No,No,Si,1,1,1
76887,Si,Si,No,No,No,Si,1,2,0
76888,No,Si,No,Si,No,Si,2,1,9
76889,Si,Si,No,No,Si,Si,0,2,4
76890,Si,Si,No,No,Si,Si,0,2,4
76891,Si,Si,No,No,Si,Si,0,2,4
76892,No,Si,No,No,No,Si,1,1,1
76893,No,Si,No,No,Si,Si,0,1,13
76894,No,Si,No,Si,Si,Si,0,1,3
76895,Si,Si,No,No,Si,Si,0,2,4
76896,No,No,No,Si,No,Si,2,1,49
76897,Si,Si,No,No,No,Si,1,2,0
76898,Si,Si,No,No,Si,Si,0,2,4
76899,No,Si,No,No,Si,Si,0,1,13
76900,No,Si,No,No,Si,No,0,1,24
76901,Si,Si,No,No,Si,Si,0,2,4
76902,Si,Si,No,Si,Si,Si,0,0,5
76903,Si,Si,No,Si,Si,Si,0,0,5
76904,Si,Si,No,No,No,Si,1,2,0
76905,No,Si,No,No,No,Si,1,1,1
76906,Si,Si,No,No,Si,Si,0,2,4
76907,No,Si,No,No,Si,Si,0,1,13
76908,No,Si,No,No,No,Si,1,1,1
76909,Si,Si,No,No,No,Si,1,2,0
76910,Si,Si,No,No,No,Si,1,2,0
76911,No,Si,No,No,No,No,1,1,17
76912,Si,Si,No,No,No,Si,1,2,0
76913,No,Si,No,No,No,Si,1,1,1
76914,Si,Si,No,Si,Si,Si,0,0,5
76915,Si,Si,Si,Si,Si,Si,0,0,7
76916,No,Si,No,Si,No,Si,2,1,9
76917,Si,Si,No,No,Si,Si,0,2,4
76918,Si,No,No,No,No,Si,1,2,6
76919,No,Si,No,Si,No,Si,2,1,9
76920,Si,Si,No,No,No,Si,1,2,0
76921,Si,Si,No,No,Si,Si,0,2,4
76922,No,Si,No,Si,No,Si,2,1,9
76923,Si,Si,No,No,No,Si,1,2,0
76924,No,Si,No,No,No,Si,1,1,1
76925,Si,Si,No,No,No,Si,1,2,0
76926,Si,Si,No,No,Si,Si,0,2,4
76927,Si,Si,No,No,No,Si,1,2,0
76928,Si,Si,No,No,No,Si,1,2,0
76929,Si,Si,No,No,No,No,1,2,23
76930,Si,Si,No,No,No,Si,1,2,0
76931,Si,Si,No,Si,No,Si,2,0,2
76932,No,Si,No,Si,No,Si,2,1,9
76933,Si,Si,No,Si,No,Si,2,0,2
76934,No,Si,No,Si,No,Si,2,1,9
76935,Si,Si,No,No,No,Si,1,2,0
76936,No,Si,No,Si,No,Si,2,1,9
76937,Si,Si,No,No,No,Si,1,2,0
76938,Si,Si,No,No,No,Si,1,2,0
76939,Si,Si,No,No,No,Si,1,2,0
76940,No,Si,No,No,No,Si,1,1,1
76941,Si,Si,No,Si,No,Si,2,0,2
76942,Si,Si,No,No,Si,Si,0,2,4
76943,Si,Si,No,Si,No,Si,2,0,2
76944,No,Si,No,Si,No,Si,2,1,9
76945,Si,Si,No,No,No,Si,1,2,0
76946,Si,Si,No,Si,No,Si,2,0,2
76947,No,Si,No,Si,No,Si,2,1,9
76948,Si,Si,No,No,No,Si,1,2,0
76949,No,Si,Si,Si,No,No,2,1,53
76950,Si,Si,No,No,No,Si,1,2,0
76951,Si,Si,No,No,No,Si,1,2,0
76952,Si,Si,No,No,No,Si,1,2,0
76953,Si,Si,No,Si,No,Si,2,0,2
76954,Si,Si,No,No,No,Si,1,2,0
76955,Si,Si,No,No,No,No,1,2,23
76956,Si,Si,No,No,No,Si,1,2,0
76957,No,Si,No,No,No,Si,1,1,1
76958,Si,Si,Si,No,No,Si,1,2,12
76959,Si,Si,No,No,No,Si,1,2,0
76960,Si,Si,No,No,No,Si,1,2,0
76961,Si,Si,No,No,No,Si,1,2,0
76962,Si,Si,No,No,No,Si,1,2,0
76963,Si,Si,No,No,Si,Si,0,2,4
76964,No,Si,No,Si,Si,Si,0,1,3
76965,No,No,Si,No,No,No,1,1,21
76966,Si,Si,Si,No,No,Si,1,2,12
76967,Si,Si,No,Si,No,Si,2,0,2
76968,No,Si,No,No,No,Si,1,1,1
76969,Si,Si,No,Si,No,Si,2,0,2
76970,Si,Si,No,No,No,Si,1,2,0
76971,Si,Si,No,No,No,Si,1,2,0
76972,No,Si,Si,No,No,No,1,1,10
76973,Si,Si,No,No,Si,Si,0,2,4
76974,Si,Si,Si,Si,Si,Si,0,0,7
76975,Si,Si,No,Si,Si,Si,0,0,5
76976,No,Si,No,Si,Si,Si,0,1,3
76977,Si,Si,Si,Si,Si,Si,0,0,7
76978,Si,Si,No,Si,No,Si,2,0,2
76979,Si,Si,Si,No,Si,Si,0,2,15
76980,Si,Si,No,No,No,Si,1,2,0
76981,No,Si,No,Si,Si,Si,0,1,3
76982,Si,Si,No,No,No,Si,1,2,0
76983,No,Si,No,No,No,Si,1,1,1
76984,Si,Si,No,No,No,Si,1,2,0
76985,No,Si,No,No,Si,Si,0,1,13
76986,Si,Si,No,No,No,Si,1,2,0
76987,Si,Si,Si,Si,No,Si,2,0,20
76988,No,Si,No,Si,No,Si,2,1,9
76989,Si,Si,No,Si,No,Si,2,0,2
76990,Si,Si,No,No,No,Si,1,2,0
76991,Si,Si,No,No,No,Si,1,2,0
76992,Si,Si,No,Si,No,Si,2,0,2
76993,Si,Si,No,Si,Si,Si,0,0,5
76994,Si,Si,No,No,No,Si,1,2,0
76995,Si,Si,No,No,No,Si,1,2,0
76996,No,Si,No,No,No,Si,1,1,1
76997,Si,Si,No,No,No,Si,1,2,0
76998,Si,Si,No,No,No,Si,1,2,0
76999,No,Si,No,Si,No,Si,2,1,9
77000,No,Si,No,No,No,Si,1,1,1
77001,Si,Si,No,No,No,Si,1,2,0
77002,Si,Si,Si,Si,No,Si,2,0,20
77003,Si,Si,No,No,No,Si,1,2,0
77004,No,Si,No,No,Si,Si,0,1,13
77005,Si,Si,No,No,No,Si,1,2,0
77006,No,Si,No,Si,Si,Si,0,1,3
77007,Si,Si,Si,No,No,Si,1,2,12
77008,Si,Si,Si,Si,No,Si,2,0,20
77009,Si,Si,No,No,No,Si,1,2,0
77010,Si,Si,Si,Si,Si,Si,0,0,7
77011,No,Si,No,No,Si,Si,0,1,13
77012,Si,Si,No,No,No,Si,1,2,0
77013,Si,Si,No,Si,No,Si,2,0,2
77014,Si,Si,No,No,No,Si,1,2,0
77015,Si,Si,No,No,No,No,1,2,23
77016,Si,Si,Si,Si,No,Si,2,0,20
77017,No,Si,No,Si,No,Si,2,1,9
77018,No,Si,No,No,Si,Si,0,1,13
77019,No,Si,No,No,No,Si,1,1,1
77020,Si,Si,No,Si,No,Si,2,0,2
77021,Si,Si,Si,Si,No,Si,2,0,20
77022,Si,Si,Si,No,No,Si,1,2,12
77023,Si,Si,Si,No,No,Si,1,2,12
77024,Si,Si,No,No,No,Si,1,2,0
77025,No,Si,No,No,No,Si,1,1,1
77026,Si,Si,No,No,No,Si,1,2,0
77027,Si,Si,No,No,No,Si,1,2,0
77028,Si,No,No,No,No,Si,1,2,6
77029,No,Si,No,Si,No,Si,2,1,9
77030,No,Si,No,No,No,Si,1,1,1
77031,Si,Si,No,No,No,Si,1,2,0
77032,Si,Si,No,No,No,Si,1,2,0
77033,Si,Si,No,No,No,Si,1,2,0
77034,Si,Si,No,No,No,Si,1,2,0
77035,No,Si,Si,No,Si,Si,0,1,30
77036,Si,Si,No,No,No,Si,1,2,0
77037,Si,Si,No,No,No,Si,1,2,0
77038,No,Si,No,No,No,Si,1,1,1
77039,Si,Si,No,No,No,Si,1,2,0
77040,No,Si,No,No,No,Si,1,1,1
77041,Si,Si,No,No,No,Si,1,2,0
77042,Si,Si,No,No,No,Si,1,2,0
77043,No,Si,No,Si,No,Si,2,1,9
77044,Si,Si,Si,Si,No,Si,2,0,20
77045,No,Si,Si,No,Si,No,0,1,27
77046,Si,Si,No,No,Si,Si,0,2,4
77047,Si,Si,No,Si,Si,Si,0,0,5
77048,Si,Si,Si,Si,Si,Si,0,0,7
77049,No,Si,No,Si,Si,Si,0,1,3
77050,No,Si,No,Si,Si,Si,0,1,3
77051,Si,Si,Si,Si,Si,Si,0,0,7
77052,No,Si,No,No,Si,Si,0,1,13
77053,No,No,No,No,Si,No,0,1,38
77054,No,Si,No,No,No,No,1,1,17
77055,No,No,No,Si,No,Si,2,1,49
77056,No,Si,No,No,No,Si,1,1,1
77057,No,No,No,No,No,Si,1,1,51
77058,No,Si,No,No,No,No,1,1,17
77059,Si,Si,No,No,No,Si,1,2,0
77060,Si,Si,No,No,No,Si,1,2,0
77061,No,Si,No,No,No,Si,1,1,1
77062,No,Si,No,No,No,No,1,1,17
77063,Si,Si,No,Si,No,Si,2,0,2
77064,Si,Si,Si,Si,No,Si,2,0,20
77065,Si,Si,Si,No,No,No,1,2,8
77066,No,Si,No,No,No,Si,1,1,1
77067,No,Si,No,Si,Si,Si,0,1,3
77068,No,Si,No,Si,No,Si,2,1,9
77069,No,Si,Si,No,No,Si,1,1,11
77070,Si,Si,No,No,No,Si,1,2,0
77071,No,Si,No,No,No,Si,1,1,1
77072,Si,No,No,No,No,Si,1,2,6
77073,No,Si,No,Si,No,Si,2,1,9
77074,No,Si,No,No,No,Si,1,1,1
77075,Si,Si,No,No,No,Si,1,2,0
77076,Si,Si,No,No,No,Si,1,2,0
77077,Si,Si,Si,No,No,Si,1,2,12
77078,Si,Si,No,Si,No,Si,2,0,2
77079,Si,Si,No,No,No,Si,1,2,0
77080,Si,Si,No,Si,No,Si,2,0,2
77081,Si,Si,No,Si,No,Si,2,0,2
77082,Si,Si,No,No,No,Si,1,2,0
77083,Si,Si,No,No,No,Si,1,2,0
77084,No,Si,No,No,No,Si,1,1,1
77085,Si,No,No,No,No,Si,1,2,6
77086,Si,Si,No,No,Si,Si,0,2,4
77087,Si,Si,No,No,No,Si,1,2,0
77088,No,Si,Si,No,No,No,1,1,10
77089,Si,Si,No,No,No,Si,1,2,0
77090,No,Si,No,No,No,No,1,1,17
77091,Si,Si,No,No,Si,Si,0,2,4
77092,Si,Si,No,Si,Si,Si,0,0,5
77093,Si,Si,No,No,Si,Si,0,2,4
77094,Si,Si,No,No,Si,Si,0,2,4
77095,No,Si,No,Si,Si,Si,0,1,3
77096,No,No,Si,No,No,No,1,1,21
77097,No,Si,Si,Si,Si,Si,0,1,25
77098,Si,Si,No,No,No,Si,1,2,0
77099,No,Si,Si,No,No,Si,1,1,11
77100,Si,Si,No,Si,No,Si,2,0,2
77101,Si,Si,No,Si,No,Si,2,0,2
77102,Si,Si,No,No,No,Si,1,2,0
77103,Si,No,Si,No,No,No,1,2,45
77104,No,Si,Si,No,No,Si,1,1,11
77105,No,Si,No,No,No,Si,1,1,1
77106,Si,Si,No,No,No,Si,1,2,0
77107,Si,Si,No,No,No,Si,1,2,0
77108,Si,Si,No,No,No,Si,1,2,0
77109,Si,Si,No,No,No,Si,1,2,0
77110,No,Si,No,No,No,No,1,1,17
77111,Si,Si,No,No,Si,Si,0,2,4
77112,Si,Si,No,Si,Si,Si,0,0,5
77113,Si,Si,No,Si,Si,Si,0,0,5
77114,Si,Si,No,No,Si,Si,0,2,4
77115,No,Si,Si,Si,Si,Si,0,1,25
77116,No,Si,No,No,Si,Si,0,1,13
77117,No,Si,Si,Si,Si,Si,0,1,25
77118,Si,Si,No,Si,No,Si,2,0,2
77119,Si,Si,No,No,Si,Si,0,2,4
77120,No,Si,No,No,No,Si,1,1,1
77121,Si,Si,Si,No,Si,Si,0,2,15
77122,No,Si,No,Si,Si,Si,0,1,3
77123,No,Si,Si,Si,Si,Si,0,1,25
77124,Si,Si,No,Si,Si,Si,0,0,5
77125,Si,Si,No,No,No,Si,1,2,0
77126,Si,Si,Si,Si,No,Si,2,0,20
77127,Si,Si,No,No,No,Si,1,2,0
77128,No,Si,No,No,No,Si,1,1,1
77129,No,Si,No,No,No,Si,1,1,1
77130,Si,Si,No,Si,No,Si,2,0,2
77131,Si,Si,No,No,No,Si,1,2,0
77132,No,Si,No,Si,No,Si,2,1,9
77133,No,Si,No,No,No,Si,1,1,1
77134,No,Si,No,Si,No,Si,2,1,9
77135,Si,Si,No,No,No,Si,1,2,0
77136,No,Si,No,No,No,Si,1,1,1
77137,Si,Si,No,Si,Si,Si,0,0,5
77138,Si,Si,No,No,No,Si,1,2,0
77139,No,No,No,Si,No,No,2,1,31
77140,No,Si,No,No,No,Si,1,1,1
77141,Si,Si,No,No,No,Si,1,2,0
77142,No,No,No,Si,No,Si,2,1,49
77143,Si,No,No,Si,No,Si,2,0,33
77144,No,Si,No,No,No,Si,1,1,1
77145,No,Si,No,No,No,Si,1,1,1
77146,No,Si,No,No,No,Si,1,1,1
77147,No,Si,Si,No,Si,Si,0,1,30
77148,No,Si,No,No,No,No,1,1,17
77149,No,Si,No,No,Si,No,0,1,24
77150,No,Si,No,Si,No,Si,2,1,9
77151,Si,Si,No,Si,Si,Si,0,0,5
77152,No,Si,No,No,No,No,1,1,17
77153,Si,Si,No,Si,Si,Si,0,0,5
77154,Si,Si,No,No,No,Si,1,2,0
77155,Si,Si,No,No,Si,Si,0,2,4
77156,No,Si,No,Si,Si,Si,0,1,3
77157,No,Si,No,No,No,No,1,1,17
77158,No,No,Si,No,Si,No,0,1,28
77159,No,Si,No,No,Si,Si,0,1,13
77160,Si,Si,No,Si,No,Si,2,0,2
77161,No,Si,No,No,No,No,1,1,17
77162,Si,Si,No,Si,Si,Si,0,0,5
77163,No,No,Si,No,Si,No,0,1,28
77164,Si,Si,No,No,No,Si,1,2,0
77165,Si,Si,No,No,No,Si,1,2,0
77166,Si,Si,No,Si,No,Si,2,0,2
77167,Si,Si,No,No,No,Si,1,2,0
77168,Si,No,No,No,No,Si,1,2,6
77169,No,Si,No,No,No,Si,1,1,1
77170,Si,Si,No,Si,No,Si,2,0,2
77171,Si,Si,No,No,Si,Si,0,2,4
77172,No,Si,No,Si,Si,Si,0,1,3
77173,No,Si,No,No,Si,Si,0,1,13
77174,No,Si,No,Si,Si,Si,0,1,3
77175,No,Si,No,Si,Si,Si,0,1,3
77176,No,Si,No,Si,No,Si,2,1,9
77177,Si,Si,No,No,No,Si,1,2,0
77178,Si,Si,No,No,Si,Si,0,2,4
77179,No,Si,No,No,Si,No,0,1,24
77180,Si,Si,No,No,No,Si,1,2,0
77181,Si,Si,No,No,Si,Si,0,2,4
77182,Si,Si,No,No,No,Si,1,2,0
77183,No,Si,No,No,No,No,1,1,17
77184,Si,Si,No,No,Si,Si,0,2,4
77185,No,Si,Si,No,Si,Si,0,1,30
77186,Si,Si,No,Si,Si,Si,0,0,5
77187,Si,Si,Si,Si,Si,Si,0,0,7
77188,Si,Si,No,Si,Si,Si,0,0,5
77189,Si,Si,No,Si,Si,Si,0,0,5
77190,Si,Si,No,Si,Si,Si,0,0,5
77191,No,No,No,Si,No,No,2,1,31
77192,No,Si,No,No,No,Si,1,1,1
77193,No,Si,No,Si,Si,Si,0,1,3
77194,Si,Si,No,Si,No,Si,2,0,2
77195,Si,Si,No,No,No,Si,1,2,0
77196,No,Si,No,No,No,Si,1,1,1
77197,No,Si,No,No,No,Si,1,1,1
77198,No,Si,No,No,No,Si,1,1,1
77199,Si,Si,No,No,Si,Si,0,2,4
77200,Si,Si,No,No,No,Si,1,2,0
77201,Si,Si,No,Si,No,Si,2,0,2
77202,No,Si,Si,No,No,No,1,1,10
77203,Si,Si,No,No,No,Si,1,2,0
77204,No,Si,No,Si,No,Si,2,1,9
77205,Si,Si,No,Si,No,Si,2,0,2
77206,Si,Si,No,No,No,Si,1,2,0
77207,No,Si,No,Si,No,Si,2,1,9
77208,Si,Si,No,No,No,Si,1,2,0
77209,No,Si,No,No,No,Si,1,1,1
77210,Si,Si,No,Si,No,Si,2,0,2
77211,No,Si,Si,No,No,Si,1,1,11
77212,Si,Si,Si,Si,No,Si,2,0,20
77213,Si,Si,No,No,No,Si,1,2,0
77214,No,Si,No,No,No,Si,1,1,1
77215,No,Si,No,Si,No,Si,2,1,9
77216,Si,Si,No,Si,No,Si,2,0,2
77217,No,Si,No,No,No,Si,1,1,1
77218,Si,No,No,No,No,Si,1,2,6
77219,Si,Si,No,No,No,Si,1,2,0
77220,Si,Si,No,Si,No,Si,2,0,2
77221,Si,Si,No,Si,No,Si,2,0,2
77222,No,No,Si,No,No,No,1,1,21
77223,Si,Si,No,No,No,Si,1,2,0
77224,Si,Si,No,No,No,Si,1,2,0
77225,No,Si,No,No,Si,Si,0,1,13
77226,Si,Si,No,No,Si,Si,0,2,4
77227,No,Si,No,No,No,Si,1,1,1
77228,No,Si,No,No,Si,Si,0,1,13
77229,No,Si,No,No,No,Si,1,1,1
77230,No,Si,No,No,No,No,1,1,17
77231,Si,Si,Si,Si,No,Si,2,0,20
77232,Si,Si,No,No,No,Si,1,2,0
77233,Si,Si,No,Si,Si,Si,0,0,5
77234,No,Si,No,No,Si,Si,0,1,13
77235,Si,Si,Si,Si,Si,Si,0,0,7
77236,Si,Si,No,Si,Si,Si,0,0,5
77237,Si,Si,No,Si,Si,Si,0,0,5
77238,No,Si,No,No,Si,Si,0,1,13
77239,Si,Si,Si,Si,Si,Si,0,0,7
77240,Si,Si,No,Si,Si,Si,0,0,5
77241,Si,Si,Si,Si,Si,Si,0,0,7
77242,Si,Si,No,No,Si,Si,0,2,4
77243,No,Si,No,No,Si,Si,0,1,13
77244,Si,Si,No,Si,Si,Si,0,0,5
77245,No,Si,Si,Si,Si,Si,0,1,25
77246,No,Si,No,No,Si,Si,0,1,13
77247,Si,Si,No,No,No,Si,1,2,0
77248,No,Si,No,No,No,No,1,1,17
77249,Si,Si,No,Si,No,Si,2,0,2
77250,Si,Si,No,No,No,Si,1,2,0
77251,Si,Si,Si,Si,No,Si,2,0,20
77252,No,Si,No,Si,No,Si,2,1,9
77253,No,Si,No,No,Si,No,0,1,24
77254,No,Si,Si,No,No,No,1,1,10
77255,Si,No,No,No,No,Si,1,2,6
77256,Si,Si,Si,Si,No,Si,2,0,20
77257,Si,Si,No,Si,No,Si,2,0,2
77258,No,Si,No,No,No,Si,1,1,1
77259,Si,Si,No,No,No,Si,1,2,0
77260,Si,Si,No,No,No,Si,1,2,0
77261,Si,Si,No,No,No,Si,1,2,0
77262,Si,Si,Si,Si,No,Si,2,0,20
77263,Si,Si,No,No,No,Si,1,2,0
77264,Si,Si,No,No,Si,Si,0,2,4
77265,Si,Si,No,No,No,Si,1,2,0
77266,No,Si,No,Si,No,Si,2,1,9
77267,Si,Si,No,No,No,Si,1,2,0
77268,Si,Si,No,No,No,Si,1,2,0
77269,Si,Si,No,Si,Si,Si,0,0,5
77270,No,Si,No,No,Si,Si,0,1,13
77271,No,Si,No,Si,Si,Si,0,1,3
77272,Si,Si,No,No,Si,Si,0,2,4
77273,No,Si,No,Si,Si,Si,0,1,3
77274,No,Si,Si,No,No,No,1,1,10
77275,No,Si,No,No,Si,No,0,1,24
77276,No,Si,Si,No,No,No,1,1,10
77277,Si,Si,Si,Si,No,Si,2,0,20
77278,Si,Si,No,No,No,Si,1,2,0
77279,Si,Si,No,No,Si,No,0,2,14
77280,Si,Si,Si,No,Si,Si,0,2,15
77281,Si,Si,No,Si,No,Si,2,0,2
77282,No,Si,No,No,No,No,1,1,17
77283,Si,Si,No,Si,No,Si,2,0,2
77284,Si,Si,No,No,Si,Si,0,2,4
77285,Si,Si,No,No,Si,Si,0,2,4
77286,No,Si,No,No,Si,Si,0,1,13
77287,No,No,Si,No,No,No,1,1,21
77288,No,Si,No,No,No,Si,1,1,1
77289,Si,Si,No,No,Si,Si,0,2,4
77290,Si,Si,No,No,Si,Si,0,2,4
77291,Si,Si,No,No,Si,Si,0,2,4
77292,No,Si,No,No,Si,No,0,1,24
77293,No,Si,No,Si,Si,Si,0,1,3
77294,Si,Si,No,Si,Si,Si,0,0,5
77295,Si,Si,No,Si,Si,Si,0,0,5
77296,Si,Si,No,No,Si,Si,0,2,4
77297,Si,Si,No,No,Si,Si,0,2,4
77298,No,Si,No,Si,Si,Si,0,1,3
77299,Si,Si,No,No,Si,Si,0,2,4
77300,No,No,No,No,No,Si,1,1,51
77301,Si,Si,No,Si,Si,Si,0,0,5
77302,Si,Si,No,No,Si,Si,0,2,4
77303,No,Si,Si,No,Si,Si,0,1,30
77304,No,Si,Si,No,Si,Si,0,1,30
77305,No,Si,Si,No,No,No,1,1,10
77306,Si,Si,No,No,Si,Si,0,2,4
77307,No,Si,No,No,Si,Si,0,1,13
77308,No,Si,No,No,Si,Si,0,1,13
77309,Si,Si,No,No,No,Si,1,2,0
77310,Si,Si,No,No,No,Si,1,2,0
77311,Si,Si,No,Si,No,Si,2,0,2
77312,No,Si,No,No,Si,Si,0,1,13
77313,Si,Si,No,Si,Si,Si,0,0,5
77314,Si,Si,No,Si,No,Si,2,0,2
77315,No,Si,No,Si,No,Si,2,1,9
77316,Si,Si,No,No,No,Si,1,2,0
77317,Si,Si,No,No,Si,Si,0,2,4
77318,Si,Si,Si,Si,No,Si,2,0,20
77319,Si,Si,No,Si,Si,Si,0,0,5
77320,Si,No,No,No,No,Si,1,2,6
77321,Si,Si,No,No,No,Si,1,2,0
77322,Si,Si,No,Si,Si,Si,0,0,5
77323,Si,Si,No,Si,Si,Si,0,0,5
77324,Si,Si,No,Si,No,Si,2,0,2
77325,Si,Si,No,No,No,Si,1,2,0
77326,No,Si,No,Si,No,Si,2,1,9
77327,No,Si,No,No,No,Si,1,1,1
77328,Si,Si,No,No,No,Si,1,2,0
77329,No,Si,No,No,No,Si,1,1,1
77330,Si,Si,Si,No,No,Si,1,2,12
77331,Si,Si,Si,No,No,No,1,2,8
77332,Si,Si,No,Si,No,Si,2,0,2
77333,Si,Si,No,No,No,Si,1,2,0
77334,Si,Si,No,No,No,Si,1,2,0
77335,No,No,No,Si,No,No,2,1,31
77336,Si,Si,No,No,Si,Si,0,2,4
77337,No,Si,No,Si,No,Si,2,1,9
77338,Si,Si,Si,No,No,Si,1,2,12
77339,Si,No,No,No,No,Si,1,2,6
77340,Si,Si,No,No,No,Si,1,2,0
77341,No,Si,No,No,No,Si,1,1,1
77342,Si,Si,No,Si,Si,Si,0,0,5
77343,Si,Si,No,No,No,Si,1,2,0
77344,Si,Si,No,Si,No,Si,2,0,2
77345,Si,Si,No,Si,No,Si,2,0,2
77346,Si,Si,No,Si,No,Si,2,0,2
77347,Si,Si,No,Si,No,Si,2,0,2
77348,Si,Si,Si,No,No,Si,1,2,12
77349,Si,Si,No,No,No,Si,1,2,0
77350,Si,Si,No,Si,No,Si,2,0,2
77351,Si,Si,No,Si,No,Si,2,0,2
77352,Si,Si,No,No,No,Si,1,2,0
77353,Si,Si,No,Si,No,Si,2,0,2
77354,No,No,Si,No,No,No,1,1,21
77355,No,Si,No,No,No,Si,1,1,1
77356,No,Si,No,No,No,Si,1,1,1
77357,No,Si,No,No,Si,No,0,1,24
77358,Si,Si,No,No,No,Si,1,2,0
77359,No,Si,No,No,No,Si,1,1,1
77360,No,Si,Si,No,Si,Si,0,1,30
77361,Si,Si,No,No,No,Si,1,2,0
77362,No,Si,No,No,Si,Si,0,1,13
77363,No,Si,Si,Si,No,No,2,1,53
77364,No,Si,Si,Si,Si,Si,0,1,25
77365,Si,Si,No,Si,Si,Si,0,0,5
77366,No,Si,No,Si,Si,Si,0,1,3
77367,Si,Si,No,No,Si,Si,0,2,4
77368,Si,Si,Si,Si,No,Si,2,0,20
77369,No,Si,No,Si,No,Si,2,1,9
77370,Si,Si,No,No,Si,Si,0,2,4
77371,Si,Si,No,Si,Si,Si,0,0,5
77372,Si,Si,Si,Si,Si,Si,0,0,7
77373,Si,Si,No,Si,Si,Si,0,0,5
77374,Si,Si,No,No,Si,Si,0,2,4
77375,No,Si,No,No,Si,Si,0,1,13
77376,No,No,No,No,No,Si,1,1,51
77377,Si,Si,No,No,Si,Si,0,2,4
77378,Si,Si,No,No,Si,Si,0,2,4
77379,Si,Si,No,No,No,Si,1,2,0
77380,No,Si,Si,No,No,Si,1,1,11
77381,Si,Si,No,Si,Si,Si,0,0,5
77382,No,Si,No,Si,Si,Si,0,1,3
77383,Si,Si,Si,No,No,Si,1,2,12
77384,Si,Si,No,Si,Si,Si,0,0,5
77385,Si,Si,Si,No,No,No,1,2,8
77386,Si,Si,No,Si,No,Si,2,0,2
77387,Si,Si,No,Si,No,Si,2,0,2
77388,Si,Si,No,Si,No,Si,2,0,2
77389,Si,Si,No,No,Si,Si,0,2,4
77390,Si,Si,No,Si,No,Si,2,0,2
77391,Si,Si,No,No,No,Si,1,2,0
77392,Si,Si,No,Si,No,Si,2,0,2
77393,Si,Si,No,No,No,Si,1,2,0
77394,Si,Si,No,No,No,No,1,2,23
77395,Si,Si,No,No,No,Si,1,2,0
77396,No,Si,Si,Si,Si,Si,0,1,25
77397,Si,Si,No,Si,No,Si,2,0,2
77398,Si,Si,No,No,No,Si,1,2,0
77399,Si,Si,Si,No,No,Si,1,2,12
77400,Si,Si,No,Si,No,Si,2,0,2
77401,No,Si,No,No,Si,Si,0,1,13
77402,No,Si,No,Si,No,Si,2,1,9
77403,Si,Si,Si,No,No,Si,1,2,12
77404,No,Si,No,Si,No,Si,2,1,9
77405,No,Si,No,No,No,Si,1,1,1
77406,No,Si,No,No,No,Si,1,1,1
77407,Si,Si,No,Si,No,Si,2,0,2
77408,Si,Si,No,Si,No,Si,2,0,2
77409,Si,Si,No,No,No,Si,1,2,0
77410,Si,Si,No,No,No,Si,1,2,0
77411,No,Si,No,No,No,Si,1,1,1
77412,Si,Si,No,No,No,Si,1,2,0
77413,Si,Si,No,Si,No,Si,2,0,2
77414,Si,Si,No,Si,No,No,2,0,43
77415,Si,Si,No,No,No,Si,1,2,0
77416,Si,Si,Si,Si,No,Si,2,0,20
77417,Si,Si,No,No,No,Si,1,2,0
77418,Si,Si,Si,No,No,Si,1,2,12
77419,No,Si,No,No,Si,No,0,1,24
77420,No,Si,No,No,No,Si,1,1,1
77421,Si,Si,No,No,No,Si,1,2,0
77422,Si,Si,No,No,No,Si,1,2,0
77423,No,Si,No,No,No,Si,1,1,1
77424,No,Si,No,No,Si,Si,0,1,13
77425,No,Si,No,No,No,Si,1,1,1
77426,Si,Si,No,No,Si,Si,0,2,4
77427,No,Si,No,No,Si,Si,0,1,13
77428,Si,Si,No,Si,No,Si,2,0,2
77429,Si,Si,No,No,Si,Si,0,2,4
77430,Si,Si,Si,Si,No,Si,2,0,20
77431,Si,Si,Si,No,Si,Si,0,2,15
77432,Si,Si,No,No,No,Si,1,2,0
77433,Si,Si,No,No,No,Si,1,2,0
77434,Si,Si,No,Si,Si,Si,0,0,5
77435,Si,Si,No,No,No,Si,1,2,0
77436,Si,Si,No,Si,No,Si,2,0,2
77437,No,Si,No,No,Si,Si,0,1,13
77438,Si,Si,No,No,Si,Si,0,2,4
77439,No,Si,No,Si,No,Si,2,1,9
77440,Si,Si,No,Si,No,Si,2,0,2
77441,Si,Si,Si,Si,No,Si,2,0,20
77442,Si,Si,No,No,No,Si,1,2,0
77443,Si,Si,Si,Si,No,Si,2,0,20
77444,No,Si,No,Si,No,Si,2,1,9
77445,No,Si,No,Si,No,Si,2,1,9
77446,Si,Si,No,No,No,Si,1,2,0
77447,No,Si,No,No,No,Si,1,1,1
77448,Si,Si,No,Si,No,Si,2,0,2
77449,No,Si,Si,No,No,No,1,1,10
77450,No,Si,No,No,No,Si,1,1,1
